locationID,categoryID,price
3912,35,5082
591,41,8911
3282,28,8649
2572,14,1597
2366,32,8962
192,42,8659
2041,13,7603
897,16,4556
3308,17,3847
1414,2,4173
1513,18,1380
541,40,8855
1933,3,1074
2447,29,4792
3256,35,4086
1118,49,4744
2678,5,4878
3570,8,2836
988,60,8103
3525,50,2197
116,30,2602
633,57,7235
2077,20,5989
3258,50,3831
3415,49,9364
3851,11,3730
2400,12,5059
823,59,2390
1841,22,3085
3991,11,5799
1864,58,4737
1821,41,8750
2370,22,9653
1040,28,6509
1107,54,9866
1302,27,2550
1699,54,672
2833,6,1997
1476,35,4078
2288,46,647
3219,40,5138
3676,28,7716
1609,21,9903
2919,23,4651
476,25,3209
876,45,8880
3989,18,8655
2214,51,5565
652,22,2637
1941,6,9569
2924,6,8222
3930,43,9158
1341,49,4047
2173,34,9075
1242,2,8698
1049,1,9905
3945,14,5335
2446,6,5469
1158,58,1245
306,23,4455
944,35,3171
2117,32,4440
3619,44,6534
1378,3,8521
874,3,5834
3577,17,7026
1647,7,6611
3992,58,8132
221,10,1093
2834,33,3613
3216,23,3990
3032,51,1132
2711,38,6618
366,3,6232
3211,3,3200
511,6,3273
106,60,7638
801,55,6359
399,19,7789
2244,5,5752
1412,48,2033
1375,42,8806
1259,46,3333
3731,18,9003
2371,57,3764
3110,39,8782
1271,4,6884
1374,21,2078
1460,35,7362
2137,15,6447
1909,50,889
639,15,598
18,6,8568
3604,57,5962
3238,14,7056
3060,38,1600
1055,30,2204
3309,44,9231
1837,13,5220
267,14,1695
2606,44,4072
3369,11,884
1381,1,1949
121,36,7361
2202,46,1274
1135,54,9237
1587,22,8848
3557,2,1940
667,15,6877
2619,3,1990
2843,57,7676
140,6,9399
259,32,5780
2559,29,2949
1965,2,9947
3014,39,6532
1283,23,4471
3055,39,8897
325,35,6375
3740,38,5589
779,16,6011
1193,23,7802
1453,35,4247
588,30,6172
1648,6,1635
1750,54,9961
3203,19,7185
186,37,7196
2102,20,9357
2064,52,599
999,1,5075
3594,17,4712
3585,58,4687
3945,32,1659
3122,56,1402
3602,55,2197
543,32,6652
2965,48,7692
1619,6,8628
1044,54,2590
947,10,5841
1012,59,3721
1632,47,7287
1312,61,2263
3050,51,2694
2946,59,2096
3348,37,7409
1924,13,6517
804,22,2636
838,20,7852
163,39,6165
1907,39,4922
2163,57,1090
2058,28,2692
173,9,9702
3395,19,7670
1063,34,8843
2607,58,9067
1108,59,1483
2859,50,7105
1535,27,9146
3229,34,7925
2345,42,1130
3278,61,3562
3673,12,6502
2321,1,4934
3800,43,7776
2484,21,6555
1947,36,2231
34,45,2512
850,28,5229
2123,34,3397
3955,28,7948
1685,21,6199
2378,36,8721
1953,11,2999
2800,54,3955
2640,32,1857
2161,57,987
787,44,7127
1743,4,8127
3899,5,4031
2968,53,5427
386,7,2242
116,56,3725
690,36,9700
1045,43,8744
1223,17,2477
3209,13,6968
1403,15,1682
174,45,4224
2544,4,4177
2384,10,8349
333,14,6605
3282,40,9244
938,55,5606
3206,16,2878
3782,13,3980
1758,14,8362
3063,7,8641
1756,47,6252
2995,50,3337
610,34,5294
195,23,8177
1921,46,9490
3964,30,909
2094,42,3461
1253,35,5236
713,55,3992
2883,53,6625
2364,29,8629
605,38,6965
1930,12,7732
560,51,6754
2376,20,663
511,23,1758
996,4,9700
2943,3,9245
3573,7,9213
2542,28,3105
1772,11,8236
2481,3,8403
1794,40,8275
1322,17,5250
2701,36,7072
3192,56,5489
1884,47,3244
1300,51,5711
1151,50,1394
261,50,9956
259,39,4802
2834,10,2323
1047,57,5493
3206,38,7424
694,9,3686
1821,24,8406
133,2,9816
762,29,2085
91,58,6862
2071,59,2181
3389,2,7289
2954,39,7603
332,31,8983
2070,28,8067
3235,1,1277
2653,19,5284
1104,1,9611
3302,4,1656
1665,46,3706
2809,57,7384
1760,7,2662
667,30,3334
167,33,2816
2882,21,8688
426,56,9282
3949,29,8498
3163,32,2400
1411,1,7960
622,51,4783
2046,57,1992
2240,56,6826
3676,38,503
3967,29,4399
2136,40,4872
3171,19,936
2041,44,5220
272,28,2619
2345,39,9296
2038,37,9022
3427,4,8117
2985,53,5709
766,35,4226
1835,46,2192
1434,54,1771
463,59,9746
2810,27,915
2294,17,6375
158,25,3111
1078,53,4981
971,38,4470
2906,32,2730
2487,53,821
2870,21,5097
3205,52,2186
1632,49,7661
3788,53,3674
2747,27,9498
2912,23,1466
2377,10,4025
3147,10,9761
3905,40,6967
1765,27,6610
2330,60,3387
900,22,5240
1373,16,8041
3448,29,7847
1823,6,6207
2297,18,8953
3769,57,2169
1656,48,599
3213,15,2719
366,3,9406
878,27,4928
3239,60,7023
2209,27,765
755,15,8767
2071,33,7627
503,51,1266
1813,33,3477
2279,4,9811
1701,31,6908
3131,49,3327
1848,38,6783
3202,28,1915
3936,24,1845
1104,35,9909
3589,41,889
3149,25,2075
528,34,6535
1384,50,6294
2253,25,8605
2915,7,3075
1020,2,9379
652,8,8905
3648,44,5174
3278,49,3536
674,48,6100
3171,29,7132
593,46,9310
1851,40,7692
2445,6,6729
191,19,3900
3666,57,2851
1930,43,3581
244,18,4284
449,40,9210
3027,49,4900
2676,49,9748
1874,37,7684
2384,27,2970
3423,10,8766
3333,38,4576
968,14,5130
2804,2,9106
778,9,1038
3532,32,924
293,44,4780
2227,15,5556
3499,12,4628
1577,16,502
2784,49,9249
3826,30,9841
2141,22,3888
119,35,2640
3769,25,9613
2192,8,1220
1848,44,7456
2620,7,815
657,16,4146
1755,39,3403
1531,39,3639
1739,38,6065
894,37,2288
3864,13,5079
2226,3,2127
683,40,4756
1952,20,2586
1234,51,6659
2965,16,7914
2009,37,8620
1375,17,1063
3195,27,9491
3516,27,7767
3078,38,7403
1568,7,2827
1792,46,6778
1705,7,8256
1892,29,7489
3243,55,8498
1664,19,5563
3262,30,4238
2959,14,3042
3824,23,6459
2925,35,5763
1171,20,558
1274,37,4662
884,30,5378
763,36,5108
216,25,9017
184,53,7416
2487,36,4398
395,5,1046
1623,13,1451
1611,56,796
2710,47,7179
2171,41,1615
735,13,3405
1914,56,6883
625,46,4973
819,16,7342
2691,49,4573
3893,1,3263
1280,46,8463
3887,30,8422
1779,45,1808
2011,57,9515
470,4,5595
1124,40,4110
1628,46,8366
3367,37,7310
1854,25,3569
204,17,5438
3872,49,3739
1269,11,2187
76,7,9500
3281,5,5434
225,17,5057
252,31,1882
32,53,4122
590,5,3171
242,25,8648
1473,28,7046
2655,26,3323
113,23,3910
343,29,5437
572,35,2121
2426,17,4482
2987,15,4374
2983,57,4226
1469,31,4321
2907,52,1137
20,31,1865
1575,53,4065
1876,10,5338
2940,52,2145
1615,51,6287
3858,6,977
211,17,7341
2868,7,4096
1533,13,6398
1203,6,5107
3115,21,1062
1490,3,5826
3978,61,9894
3715,2,9270
2155,24,5806
2461,39,5843
2037,39,8890
1344,15,2046
3183,30,3762
3702,60,2946
3197,23,8081
3277,58,5420
1674,18,5690
1461,51,7277
155,48,1177
455,10,3592
1362,36,3061
1325,20,5659
3648,10,3503
3430,5,556
2772,26,2432
553,57,3162
2319,4,3128
2271,5,2165
2250,12,786
3837,59,7161
2243,5,7735
3207,36,5883
3124,21,9753
1400,13,1981
197,21,9150
634,19,2651
2917,26,9702
1396,51,9485
3697,30,9177
775,4,9843
2090,5,1222
465,39,8949
1623,23,4155
1589,5,6072
3974,44,8870
2692,37,8106
3662,5,7071
433,14,5701
954,30,5109
2701,42,9456
2282,53,9929
3673,19,3481
1984,54,9214
3963,27,1201
2304,53,4725
605,40,8777
1675,6,3978
1498,29,9015
3520,53,6598
1604,8,5254
1448,44,8978
3631,15,5877
2565,49,4034
2731,39,4972
2315,57,3650
1190,43,4467
1887,34,4535
3802,3,827
1419,33,7384
1205,39,7253
3867,27,2784
1432,23,2357
518,55,9298
3735,24,7245
3886,60,5184
1747,45,4200
742,2,7876
3624,52,6252
2863,59,4393
2875,40,8138
3099,42,6756
3456,60,7329
2890,12,2911
3520,1,1654
3578,8,4091
319,11,2430
2829,24,6999
1964,32,3854
431,25,5732
1913,60,7400
844,12,7973
1287,56,9185
628,1,4330
915,51,4113
2638,52,5329
635,39,6412
602,12,8591
779,8,1476
3935,28,5031
2605,10,6939
3262,59,7754
2926,26,5088
3061,8,6974
839,56,4735
2452,53,6005
1794,32,7383
797,18,7865
3023,18,2052
1572,29,6707
3729,22,1548
1219,46,4366
1952,48,3419
2791,22,8343
3989,37,5011
2445,41,3380
134,22,7811
2453,9,6502
515,57,6640
15,21,7517
3282,37,4282
3917,4,7060
2030,49,5133
3883,31,8685
3193,16,8866
3626,44,5493
3150,56,3494
3575,4,8591
1655,34,7339
3500,57,1823
3869,26,9084
3943,59,2037
394,43,5219
2171,51,696
1672,32,523
1467,51,8030
617,33,7444
1151,55,7624
3046,61,5576
3937,40,8640
2352,28,648
3622,48,5297
428,32,4786
1102,33,717
942,26,4685
547,11,7408
3217,57,4770
3243,28,5026
2702,3,2522
1847,12,8834
316,43,805
384,36,7848
1253,36,3703
2469,24,2843
1278,50,4423
2190,15,1042
1657,49,7512
617,31,9654
998,61,5553
1656,56,7848
3542,26,8005
2986,51,8849
3461,23,3010
906,12,5624
3064,53,2867
173,50,8503
290,42,5265
366,2,1213
3195,59,5932
399,27,8414
1654,9,9786
3088,4,6558
269,48,6478
2571,37,8196
2314,47,7350
2635,59,1707
2460,5,6567
614,27,8530
2491,31,5091
2016,46,2095
1256,41,3459
1412,57,1144
1390,12,6168
3102,53,3230
936,12,9951
1154,28,6865
1019,59,4941
2113,60,2107
2875,58,3787
1626,57,1719
868,57,4906
2328,26,5423
1,18,1432
3412,58,1451
3664,7,8166
2009,17,3406
936,16,1523
3245,55,7312
3873,45,3266
2834,24,5649
609,16,4125
700,1,2922
3342,32,9683
1992,44,9795
1426,21,1172
1708,9,2685
564,45,3520
3707,43,9941
2513,23,4051
1481,53,6308
618,37,6828
1493,42,7325
3237,17,2545
2624,43,792
2372,10,8841
3430,10,7993
3025,2,5211
2316,38,8775
2607,6,6636
3652,11,2763
1698,56,7114
3832,42,4067
837,9,2297
1216,6,5347
3660,12,4474
3906,61,3445
1777,34,7066
2966,58,3679
2686,30,3955
1141,36,5924
1796,5,6873
3355,10,1558
408,3,5835
3361,61,9004
2444,10,7381
3369,52,2845
869,17,9281
2977,54,7754
1885,13,9774
1265,30,3482
2739,36,3885
464,51,7295
3764,57,1782
1296,61,8966
2408,12,2433
1843,41,1387
2886,28,6206
3422,43,1662
2287,22,4466
3909,37,6756
2206,2,6420
1277,2,6391
3201,13,1829
3262,29,3654
2134,13,3743
2076,11,4175
641,9,1824
169,22,840
1197,2,8676
2753,39,1586
108,32,9426
1060,8,1865
1261,60,4001
1386,53,9296
227,60,2011
3929,48,6058
2244,3,9909
2029,10,9876
1118,22,6087
1794,24,2445
1456,6,7415
275,32,3823
3725,18,8501
3773,21,8195
2525,25,9085
1835,61,8651
3659,17,4105
3470,39,8193
3680,49,2038
2166,7,3080
750,36,6940
2168,36,1619
2667,59,9305
1405,39,5801
3739,37,2993
1207,35,5856
1922,14,6743
3885,46,4859
319,7,4816
239,29,2990
3402,6,3609
1459,18,4226
3091,40,5154
85,53,6428
45,40,5352
1101,29,9440
3335,12,9475
241,39,4914
1833,61,2420
1913,20,7524
3661,13,3312
1081,18,4379
1217,15,3338
2673,54,2616
304,2,776
1221,36,6108
3589,18,9130
842,54,504
804,35,1380
549,50,7180
3228,20,6404
565,35,704
340,6,5540
3703,37,3634
1774,49,6615
1322,47,7082
916,60,4055
106,46,3708
2320,42,9806
1942,58,9042
2860,18,4615
2071,34,7786
3715,25,3894
3632,28,8198
2378,60,3453
1664,52,3658
3976,7,2415
1389,60,6551
1467,9,8732
3687,16,1974
3430,14,4332
1642,3,6586
1847,36,5540
1027,26,3495
3054,8,4391
3853,10,6709
1669,46,2280
1812,50,8206
2367,29,7207
2321,38,2813
3118,48,3578
2484,30,8562
2246,30,8478
2049,61,3679
427,36,8070
2579,28,4270
3330,24,6566
1680,23,5236
3016,35,5860
270,29,6247
2549,51,5543
467,47,7965
3053,30,1779
1668,50,6775
2157,34,1552
2340,37,1890
487,56,7246
3116,37,5634
3213,37,1822
3487,57,8632
1703,11,5193
647,57,4483
3100,55,7413
3499,58,6775
2406,59,5597
1491,60,807
1759,42,3447
3382,21,9019
2389,36,3328
3267,26,4313
270,18,1385
2423,11,6404
440,42,8433
1575,12,8941
2803,38,7414
3525,48,6192
2845,1,3017
2263,18,1689
2574,59,3267
2338,21,9476
1357,2,4392
102,48,6775
3321,61,1761
3841,14,2851
1208,23,1489
3819,18,3002
3024,42,1397
2328,20,9851
2030,27,1746
636,61,7714
3093,50,7362
3783,20,8634
477,5,957
3929,58,1571
867,6,8644
3801,23,7284
3126,27,9424
2330,44,3863
1403,22,3347
662,41,8580
2590,36,4036
2203,19,9713
2235,38,3509
618,6,2869
220,14,3251
1843,58,4930
2386,4,6299
1405,26,4033
1347,26,2228
3386,3,3264
1117,19,8608
2460,2,4033
2449,59,2252
1020,9,6240
2069,48,9890
1030,29,3696
1899,27,3804
2271,55,9678
3655,39,8849
2723,46,4211
3415,8,3593
3093,43,6795
3354,48,5790
1638,51,3676
2118,35,2506
347,38,4167
2417,11,8537
256,15,9459
596,18,9087
1943,5,8538
3059,4,5508
1773,54,1950
1236,1,3846
2252,34,2068
725,49,8515
1435,45,5494
568,30,4153
3934,30,6973
3141,51,819
3031,38,1612
2886,43,2564
2917,41,7496
3060,38,8619
2924,35,972
3145,9,4956
998,4,2369
764,18,5198
195,55,6327
644,14,5790
241,10,3540
2209,14,7487
2225,1,5772
1040,49,7642
3347,10,8206
2801,56,3158
50,58,8035
267,44,1075
1319,29,9427
2175,27,8663
753,8,3233
1083,60,561
1675,6,1247
2491,27,4063
3401,20,2491
1382,40,1358
3611,11,5867
2308,40,6193
3057,52,3497
1879,31,1906
616,37,9655
3951,3,3364
2852,28,3122
3628,17,3668
492,16,4986
1072,61,4320
1360,51,3769
3065,17,7069
1740,11,8544
2512,33,9499
1908,6,1523
446,12,5483
1942,20,8200
3701,23,9737
1380,40,4530
2529,55,3543
1824,55,4708
2996,17,8328
166,46,1232
3909,21,8185
3686,46,2982
2456,37,9919
848,41,1318
846,7,5535
492,55,6518
2872,21,7358
3008,36,8603
3202,46,3545
3959,27,9414
405,43,3006
936,9,2384
1808,13,2976
1855,59,9174
3201,35,9316
635,27,7498
2356,5,1349
3110,33,7323
2316,46,4807
2444,23,1163
1960,36,9280
2120,26,7195
512,39,9140
142,34,7867
1102,45,1015
258,8,8767
3015,61,2914
3514,49,7524
397,44,6310
17,23,9379
2348,47,9057
3743,30,4681
742,50,8327
3602,6,3418
3065,19,3687
743,7,5955
2924,57,5435
889,46,3936
1177,57,4063
2819,23,1885
3353,10,967
3834,25,1089
2460,60,7242
3513,19,4685
1421,53,4157
754,48,6520
3203,33,6754
3084,43,1145
935,61,3970
3526,27,1373
2281,49,9795
291,59,2307
297,59,8946
1698,50,7375
3149,35,7932
3300,15,9045
3851,29,6210
2214,14,2260
1745,30,9365
584,46,6522
1324,53,1198
939,56,2270
3401,42,2412
2495,29,8573
2670,40,2428
744,58,2705
1363,28,2258
2718,15,2646
1655,4,2179
3712,36,927
512,26,1695
2111,59,983
1464,30,8067
432,42,9610
3644,8,7488
200,47,6871
186,27,1825
1697,59,7726
3620,24,634
3667,19,6507
1118,55,7942
3740,54,1987
2715,38,2861
1474,32,2151
1748,31,8950
1766,53,9054
2228,46,1541
2801,24,8798
1615,51,9066
1411,50,5320
2089,49,6963
2576,28,1609
3593,42,5053
1543,38,6300
1007,18,1058
3311,43,4175
3207,58,6336
107,26,9063
3843,32,4206
144,32,7796
289,20,2818
353,5,514
685,5,2608
1272,27,2262
1107,41,3730
3199,53,3254
3628,57,3847
927,49,7306
3882,28,7578
2835,45,526
3410,25,7271
1896,9,1537
2121,6,731
92,21,6015
1959,3,9668
796,22,4419
2939,50,2656
3538,54,2324
1724,4,1234
3918,13,5993
3020,26,9366
2786,43,8858
279,3,6276
1659,10,5560
1519,50,5227
1988,24,3555
1940,42,5930
234,47,3532
2875,49,5029
3340,23,3578
2558,21,3348
1772,49,2855
2269,53,5711
3380,22,9546
1873,37,2387
2657,2,2531
35,23,6911
1097,29,2565
1984,14,7886
1624,44,806
870,50,6085
3194,16,2682
1974,19,2091
118,7,4611
1649,55,7325
864,28,8268
3061,7,4370
3839,28,8206
94,58,4589
3166,42,2711
385,24,2195
1710,36,6138
43,17,9503
2023,61,4006
496,6,894
2006,60,5703
3484,61,3069
3166,47,3374
2934,26,6197
2591,52,4500
1380,29,7088
3506,13,5377
31,16,6552
3223,21,6178
3722,32,4424
360,7,2423
3891,49,9487
3586,37,3006
292,55,9346
1671,16,4879
3629,58,8877
2975,44,2519
402,12,2252
3118,44,6085
3104,32,2035
934,16,3241
1171,23,5511
3988,7,8117
2955,20,3205
3547,52,1292
360,30,3122
2127,4,3300
1619,27,4212
3240,6,9500
3105,11,1203
2528,19,1827
3331,51,2110
3238,35,9655
3235,25,7025
1456,15,3005
3827,7,9022
422,5,6399
812,15,7175
41,6,5275
2346,57,5301
2235,9,2684
1731,17,3266
3356,6,8578
1614,33,1076
2051,31,2877
3522,12,2815
1515,6,2850
2092,59,6708
1607,1,6349
228,22,7431
1395,5,690
3532,16,635
551,19,5000
3796,56,6354
2828,35,7840
2540,5,5121
3141,54,8129
3317,57,8620
3135,10,1164
1093,34,9179
2105,8,3946
2580,17,7794
2225,51,7298
3477,44,5867
2873,3,6985
394,40,3395
509,43,2346
130,6,9498
1871,51,8132
1472,46,7730
2649,38,9049
3911,26,7723
1537,61,7979
2265,61,6676
2026,49,9976
1270,22,6382
3759,4,8481
1689,47,2833
456,33,3721
654,20,1230
24,47,3134
1011,45,9096
3891,52,8406
26,1,4383
863,52,4550
3738,33,2494
228,35,7325
1390,32,2892
918,33,8104
2841,57,8745
3031,4,3430
1699,20,9880
822,4,6494
618,50,6658
904,40,8781
2093,55,4062
928,46,4122
838,40,7897
331,11,8066
3897,1,6935
1787,44,2650
3851,8,5258
3173,8,3361
1889,25,5356
3231,4,550
104,46,2728
2140,25,849
3017,33,5939
2671,49,845
1866,45,2978
1270,58,3914
3560,26,6513
3175,41,3679
1123,48,6445
3882,22,4387
2931,18,7013
2955,45,4384
793,35,5766
2906,61,3411
1592,1,4339
781,28,3814
2076,9,5896
66,16,4769
2952,8,5255
1646,58,9650
1647,59,552
729,39,9682
517,59,2953
79,28,5578
2901,54,2342
1728,3,7003
1888,13,6049
639,2,7091
2156,48,9058
3725,30,7688
3251,2,4940
3905,3,7550
1533,37,5974
223,39,7078
888,37,7898
1435,20,2362
2509,39,4840
3761,10,878
472,17,2544
1036,59,8680
2934,55,9066
3396,54,2630
670,32,5591
3001,43,5334
2899,36,6908
3249,25,4088
41,36,4614
3090,11,7260
762,16,8894
3805,31,6861
1817,54,4483
1311,40,7788
3949,7,2319
1288,33,7655
435,13,6111
2891,35,6200
73,34,5436
2475,43,5702
3406,24,6954
3742,8,5531
907,47,4379
1768,42,6635
3102,31,3815
2699,49,6650
1643,51,2776
3087,51,3952
1456,3,5186
642,29,2717
3783,12,5138
1160,23,5970
988,43,2801
2375,57,5272
1376,42,9637
1410,29,7497
72,27,4888
2980,50,4465
1032,32,4808
1191,32,2833
672,16,9551
1755,52,8798
261,10,1898
494,58,611
1407,37,7001
1773,11,4172
340,57,929
3866,17,3719
1765,15,8634
426,52,2868
3865,13,4857
436,30,5750
1685,10,7051
1589,52,6074
1756,19,2329
1305,51,7774
2225,23,1474
3226,42,7573
147,9,8211
1134,33,5830
1386,30,5614
2191,44,6445
1492,9,1022
107,19,4600
2418,21,2339
2629,23,9949
3963,20,8724
2094,50,2737
3082,46,3053
1119,31,5473
1817,27,6717
1675,44,7029
2739,49,9204
3105,24,2149
1462,24,3122
681,56,8709
1191,11,3720
689,10,3017
2266,2,4907
898,23,3813
3284,8,2341
2503,45,7499
936,44,8610
2218,41,9858
1465,1,8978
1965,30,4371
751,47,1418
2999,42,2605
487,46,6188
947,11,1754
320,60,5684
29,36,9147
3314,39,4397
1665,49,4695
144,29,8079
3490,37,7017
3735,39,3047
3694,3,9689
3019,32,8790
3979,56,8412
240,13,1736
2596,21,7416
53,29,5712
2262,20,1114
3993,1,3045
1982,6,4764
77,33,624
985,38,8490
63,61,6304
924,28,6239
1535,4,7466
436,4,9022
3842,26,6782
1477,39,5360
2231,17,7562
2821,51,7680
501,34,3347
892,7,6721
703,34,2001
2704,1,8895
220,19,3396
3146,50,4110
1759,26,957
753,11,9111
1526,27,6401
1279,40,2874
3992,19,2303
2041,27,6894
95,49,798
3181,9,8592
2102,26,7956
3689,41,9735
521,16,8363
3059,25,9351
1794,44,8353
1301,4,9274
3801,60,6577
1110,38,646
3354,57,5616
2855,2,5606
3668,21,2920
2263,2,1622
1331,44,9089
1119,54,4631
606,14,2292
3719,34,4584
3286,31,5460
2203,14,3887
2101,1,9404
44,59,4041
2843,3,9768
901,29,6614
259,29,1235
1539,15,7808
1158,18,4999
2360,33,5367
2786,33,4231
3832,10,7590
923,28,535
350,34,4822
2218,20,7515
3999,30,5147
530,60,8077
2973,17,5158
1921,13,8148
2856,7,9145
3689,15,9208
1176,29,8749
1304,36,4866
2136,15,642
3961,37,7352
397,25,5439
602,60,3983
1322,40,6390
3198,32,8399
3635,34,1924
3621,6,8286
30,38,7965
2031,48,3604
2925,39,5474
1714,12,6690
2168,56,2268
688,6,6362
1949,26,2241
3937,8,2051
1103,2,6975
387,33,7220
977,48,8746
108,59,5340
3049,52,4844
2190,49,5924
3900,59,3682
3195,39,2741
345,8,2352
3833,43,9863
951,1,6664
2706,12,4612
2641,44,8771
1447,13,9737
1797,43,6717
3001,12,3706
2082,55,6702
556,51,3088
81,51,4201
860,20,4233
2731,21,6387
1871,23,2688
2753,52,7376
1658,28,3435
3093,37,6607
2555,54,2590
2882,59,7218
3406,37,6334
1238,43,8544
1865,19,3410
1655,7,1612
3425,53,5720
1142,35,7460
1866,28,4955
1727,59,9024
2691,34,3064
1923,54,6121
1114,8,9565
2953,43,6908
2329,43,3498
636,33,9995
2790,22,4713
2496,28,4871
3037,13,6103
3807,57,1814
1693,41,9652
1947,26,7753
3088,38,8664
2031,24,3985
2263,41,4287
1488,5,4313
3460,43,5765
3116,45,1143
2102,39,854
3214,48,7172
2324,49,4828
2965,4,8054
2319,17,4903
3011,11,9778
3192,25,6599
2021,40,7894
1773,21,1999
2586,61,1333
1221,48,1633
666,2,9406
1115,8,8070
2800,39,7078
1171,10,8413
2866,22,6876
3937,32,8135
2724,20,6289
3164,17,2855
718,54,4923
3010,55,4741
601,18,3886
807,40,3014
2635,11,5030
2892,29,7467
3934,59,6072
1047,28,6887
674,45,6374
3623,21,3278
519,1,6041
2566,17,7926
3525,15,2459
2776,58,8345
605,35,1014
2371,11,7392
2648,20,2466
2440,33,9445
1424,44,2246
3263,33,9062
1027,22,8912
1498,38,7992
2773,12,2129
739,4,1262
2484,16,2894
3778,54,8422
327,39,3853
3859,13,4029
3664,44,5262
491,20,8456
1223,52,5570
241,56,6394
5,3,7925
1049,19,1040
150,22,1395
1730,11,1564
1983,9,3261
2831,45,3221
3024,44,5614
3290,19,2068
2871,44,7096
1062,12,9950
1340,3,721
2605,39,8984
354,58,828
1773,8,1939
3689,23,1631
1898,59,6935
1047,11,2876
3448,26,1801
347,48,2166
2570,32,9602
3477,6,1277
827,38,5014
2886,60,2624
2613,23,2520
212,3,893
3729,37,4708
2369,22,7072
1181,23,6552
1201,4,9913
436,34,8513
3155,30,8957
1783,28,9295
3977,38,1471
1002,1,8839
1837,51,8427
2450,11,2343
3623,55,5140
496,53,2502
1981,44,5090
3512,21,5708
328,32,9746
2566,29,1640
664,20,4496
362,61,2068
1655,39,5966
106,56,3550
976,8,5946
1600,39,5677
1035,8,3863
3363,25,8914
292,10,8420
635,47,5835
3281,19,4924
3557,28,3664
2448,11,1196
3648,10,3363
1571,46,3734
3792,61,9567
5,52,8451
337,55,3352
2742,7,7358
1934,4,8271
648,4,6804
2575,6,4302
1603,29,8624
3730,1,8702
3244,26,1570
1604,48,942
342,2,6451
609,27,6711
2494,32,2690
2394,12,8122
2040,44,2602
422,32,936
2302,10,9387
41,23,9498
1527,40,7074
1221,6,8758
1618,15,7192
1932,16,1990
770,53,5008
3430,13,2973
2993,40,7610
378,35,6262
3112,26,3497
1738,28,7465
3698,40,2613
3854,53,5559
1020,61,1810
3143,48,8924
3744,61,2374
1765,49,1266
109,17,4525
1671,51,2462
2561,29,2576
3039,4,2781
1599,60,4587
1257,33,5702
3591,58,3194
1619,1,763
1129,30,6596
2799,49,787
94,54,1072
2010,28,7749
3319,42,7460
3992,38,9439
2954,4,2559
3284,2,1180
3414,46,1262
3882,58,7734
2404,45,8250
910,44,613
379,20,642
2559,50,2992
1317,2,6225
3162,17,654
1908,24,9130
3165,14,2358
495,7,5373
590,41,9998
739,42,3820
3531,38,3055
1814,13,6353
2093,61,4428
2884,28,5400
3940,44,8982
1562,35,5451
3146,31,3238
899,49,6895
3750,6,6949
633,15,3439
3608,43,1861
800,35,938
1003,54,8586
1935,49,2687
3541,24,6454
3380,36,3571
1437,18,2459
2971,26,9386
2998,12,7475
3645,1,4781
3579,37,1110
3469,31,7021
151,24,3216
3948,12,2540
2003,7,7920
3694,7,8130
672,8,8016
1909,17,9444
1188,37,4223
1973,26,3969
366,29,9189
1212,21,5523
2087,43,7979
1546,38,964
2485,21,6644
1837,61,5835
767,37,1958
2003,41,9004
3599,50,7795
946,32,9212
3795,38,6969
3198,35,5421
3383,52,9118
204,43,8448
3596,56,3255
575,29,2470
3345,25,9062
1848,37,4686
1718,30,8921
2730,4,3292
1832,18,4447
2515,47,6460
2523,31,4417
1341,28,2788
801,11,6847
2995,12,5540
3477,51,6734
2299,25,3430
24,43,6816
3789,8,5196
3783,41,6537
2910,22,7414
2803,13,2027
2820,39,2072
655,25,5898
3021,38,2938
850,48,9318
2123,36,5129
3461,3,4952
2237,55,2665
1891,38,8346
993,27,9042
1800,61,2535
3356,9,8986
1841,1,2407
1735,15,7354
163,22,7013
97,54,2457
2610,30,9880
742,48,3641
1633,23,7009
1841,31,766
638,46,5609
1445,3,6470
2705,18,4842
2576,36,8402
3490,11,4330
3130,61,8029
1143,34,3437
1307,6,1772
3870,1,4524
1746,5,1821
3886,16,6944
1760,50,2916
3399,53,8596
682,42,9898
3086,7,9624
859,8,1345
3960,59,5259
1612,55,3865
2772,20,6591
2991,26,8422
239,48,3229
3191,54,4049
192,41,1713
2488,36,6073
1202,26,9014
866,12,3166
443,16,9006
2295,48,3633
1937,9,6741
824,13,9090
1544,59,8180
1222,36,1605
1178,22,3307
1596,39,4337
1834,55,3485
1992,49,5934
2223,41,9318
1153,17,8877
3040,10,8185
1114,46,5358
3587,11,9237
3083,28,5692
2811,59,2766
1766,1,3430
3124,32,3697
1219,11,5478
2389,16,7155
1862,27,8503
1246,34,1366
259,52,9467
2271,2,2967
913,57,1723
2324,47,4529
1073,29,6805
2375,60,9909
1433,33,7529
3269,12,9733
750,37,7658
719,46,8749
3242,45,4368
2996,6,4776
1420,6,9779
3796,38,4129
3330,51,8498
2778,2,2836
1457,42,6947
315,14,4033
2158,33,3676
3674,58,3141
292,9,2191
504,30,2668
3477,54,1028
1673,41,5561
3668,54,2947
787,43,4880
1173,14,3776
651,58,8756
725,40,7132
1226,55,8661
3236,13,5676
3629,39,4219
1432,51,5418
1336,26,5204
3908,4,9965
3830,19,3890
1805,44,5823
1852,45,5891
2710,8,4599
3611,35,7002
2262,8,1391
2353,6,4888
291,56,9713
2734,22,2836
3071,61,7513
3293,60,5589
1334,6,5640
46,27,5666
3904,24,4665
